,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
176,0,0,7,0,4,0,0,0,0,8,1,0,0,0,0,2,2,0,0,1,2,2,3,1,1,0,1,0,0,0,5.315789473684211,0,1,3,19
177,6,0,11,0,12,0,0,0,1,16,8,1,4,0,0,9,7,0,0,0,2,2,2,4,1,1,7,0,0,2,5.851851851851852,0,6,3,54
178,5,0,16,0,20,8,0,0,2,28,8,0,11,0,0,14,6,0,0,0,8,7,1,5,1,4,15,1,1,2,5.927083333333333,2,10,9,96
179,2,0,14,0,7,2,0,0,1,19,7,0,1,0,0,6,8,0,0,0,3,3,7,3,3,1,3,0,0,3,4.761904761904762,0,4,7,63
180,1,0,0,0,1,1,0,0,2,5,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,5.769230769230769,0,1,3,13
181,1,0,6,0,7,2,0,0,2,11,2,0,2,0,0,8,3,0,0,0,1,2,5,2,4,2,4,0,0,2,5.372093023255814,0,5,5,43
182,2,0,13,0,18,12,1,1,0,24,7,0,8,0,0,11,9,0,0,0,9,6,2,1,6,2,11,0,0,4,6.270588235294118,0,5,9,85
183,8,0,14,0,18,4,0,0,1,19,5,0,7,0,0,10,1,0,0,1,3,6,0,5,4,2,9,1,0,2,5.875,0,7,6,64
184,4,1,13,0,13,3,3,0,1,18,1,1,6,0,0,12,5,1,0,0,5,5,11,5,2,2,3,0,0,3,5.787878787878788,1,1,9,66
185,0,1,14,0,10,2,0,0,0,17,1,0,1,0,0,9,1,0,0,1,1,1,7,2,0,2,3,0,0,2,5.225,1,2,5,40
186,7,0,27,0,30,7,1,0,4,42,16,0,11,0,0,11,16,0,0,2,7,12,4,4,0,3,17,1,0,2,5.8538461538461535,1,19,16,130
187,3,0,9,0,10,2,0,0,2,15,6,0,1,0,0,9,4,0,0,0,1,3,5,2,1,2,3,0,0,3,4.957446808510638,0,12,2,47
188,3,0,5,0,4,3,0,0,2,8,3,0,2,0,0,1,2,0,0,0,1,3,1,2,0,1,1,0,0,0,5.961538461538462,0,2,5,26
189,0,1,2,0,4,0,0,0,1,4,0,0,1,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,5.2,0,0,2,10
190,3,0,9,0,5,2,0,0,2,14,0,0,2,0,0,8,5,0,0,0,4,6,1,2,1,3,3,1,0,2,5.095238095238095,1,1,3,42
191,3,0,20,1,13,4,0,0,2,30,12,0,1,0,0,15,7,0,0,1,5,4,9,3,4,4,6,0,0,3,5.476190476190476,1,10,13,84
192,1,0,12,0,11,4,0,0,1,18,0,0,3,0,0,15,4,0,0,1,8,9,2,4,1,1,10,0,0,2,4.292307692307692,1,1,7,65
193,5,0,21,0,23,7,0,0,3,32,6,0,3,0,0,20,9,0,0,1,2,5,9,3,7,4,6,1,0,4,5.588235294117647,0,3,6,85
194,3,0,11,0,7,2,1,0,3,16,2,0,0,0,0,8,6,0,0,0,2,3,1,3,0,4,4,0,0,2,5.586956521739131,0,4,3,46
195,2,0,8,0,9,4,0,0,1,14,1,0,3,0,0,5,0,0,0,0,6,6,0,0,1,0,4,0,0,0,6.1891891891891895,0,3,4,37
196,4,0,14,0,6,7,1,0,0,17,3,0,3,0,0,11,3,0,0,1,3,3,1,6,0,2,9,0,0,2,5.5,0,2,6,56
197,2,0,21,0,19,4,0,0,1,23,5,0,2,0,0,16,5,0,0,0,1,3,14,3,8,1,2,1,2,4,5.515625,5,3,10,64
198,7,0,20,1,10,5,0,0,5,20,2,0,2,0,0,9,7,0,0,1,4,8,4,7,0,7,6,1,0,6,5.328571428571428,3,2,5,70
199,4,0,14,0,18,3,1,0,2,20,11,0,6,0,0,14,7,0,0,1,9,8,3,5,1,1,13,0,0,3,5.189873417721519,0,10,7,79
200,7,0,32,0,31,20,0,0,4,39,5,0,17,0,0,20,12,0,0,0,12,11,1,7,6,7,18,4,0,4,5.909774436090226,4,8,8,133
201,3,0,4,0,3,2,0,0,2,4,0,0,3,0,0,3,2,0,0,0,2,5,1,1,0,2,1,0,0,0,5.454545454545454,0,2,3,22
202,4,0,18,0,11,2,0,0,1,17,1,0,3,0,0,8,5,0,0,0,2,2,1,2,0,1,7,0,0,3,5.255813953488372,0,1,3,43
203,9,3,51,0,32,9,1,0,7,66,14,0,13,0,0,23,7,0,0,0,7,14,3,7,6,1,22,0,2,5,5.786127167630058,3,7,20,173
204,3,0,13,0,14,3,1,0,1,23,1,0,1,0,0,8,4,0,0,0,3,3,2,2,1,1,12,0,0,3,5.8076923076923075,1,2,6,52
205,3,0,18,0,13,4,1,1,1,23,8,0,5,0,0,16,9,0,0,1,8,5,7,0,4,1,10,1,0,3,5.6625,0,8,7,80
206,4,0,14,0,6,1,0,0,1,12,5,0,2,0,0,2,3,0,0,0,3,3,1,0,0,1,2,0,0,3,5.290322580645161,0,3,4,31
207,4,1,12,0,14,4,0,0,1,21,4,0,4,0,0,7,2,2,0,0,0,1,0,0,1,0,5,0,0,1,3.048780487804878,0,3,3,82
208,1,0,19,0,11,3,0,0,0,16,9,0,0,0,0,6,3,0,0,0,3,3,4,1,0,0,9,1,1,4,5.72,3,9,7,50
209,1,0,12,0,9,0,1,0,1,21,1,0,1,0,0,4,2,0,0,1,3,2,0,2,0,2,4,0,0,1,5.142857142857143,0,1,4,35
210,1,0,10,0,8,5,0,0,2,11,0,0,4,0,0,2,1,0,0,0,1,3,0,0,0,1,5,0,1,1,5.606060606060606,1,1,5,33
211,3,0,24,0,18,10,0,0,2,33,25,2,3,0,0,9,7,0,0,0,7,6,6,1,2,0,13,2,0,3,5.925233644859813,2,20,10,107
212,0,0,2,0,0,0,0,0,0,0,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.344086021505376,0,4,5,93
213,1,0,22,0,16,9,0,0,3,25,4,0,3,0,0,11,11,0,0,1,4,7,9,0,1,2,3,1,0,0,5.171428571428572,0,6,10,70
214,3,1,20,0,17,3,0,0,3,23,5,0,1,0,0,11,9,2,0,0,5,5,1,5,1,1,11,1,0,2,5.315068493150685,0,5,6,73
215,2,0,7,0,3,1,1,0,4,8,3,0,3,0,0,7,7,1,0,1,2,6,0,0,0,1,3,1,0,0,5.088235294117647,0,3,5,34
216,2,0,12,0,8,2,0,0,1,14,3,0,3,0,0,1,0,0,0,1,2,3,1,1,1,1,4,1,0,2,5.9714285714285715,1,5,4,35
217,12,0,31,0,29,13,0,0,8,44,11,0,6,0,0,27,9,0,0,0,7,12,11,4,0,1,12,1,1,5,5.471830985915493,3,8,13,142
218,11,0,22,0,19,7,0,0,10,31,12,0,2,0,0,11,12,0,0,3,3,13,1,5,2,1,5,0,0,1,5.343434343434343,0,5,12,99
219,2,0,12,0,8,1,0,0,3,14,1,0,7,0,0,5,2,0,0,0,2,5,0,2,3,0,3,0,0,0,6.536585365853658,0,5,4,41
220,12,0,24,1,17,21,0,1,1,34,4,0,11,0,0,10,8,0,0,0,9,8,3,3,1,0,7,2,0,3,5.978494623655914,0,12,8,93
221,4,0,0,0,1,2,1,0,0,7,1,0,2,0,0,2,2,0,0,1,1,1,2,1,0,0,0,0,0,1,2.341463414634146,1,4,2,41
222,4,2,18,0,17,9,1,0,2,26,9,0,4,0,0,16,7,0,0,1,13,17,4,3,3,2,11,1,0,2,5.578947368421052,2,11,12,95
223,2,0,8,0,6,2,0,0,1,11,0,0,1,0,0,5,5,0,0,0,1,1,0,1,1,2,3,0,0,2,5.566666666666666,0,2,3,30
224,0,0,5,0,4,1,0,0,2,9,0,0,0,0,0,2,0,0,0,0,2,4,1,1,0,0,2,0,0,0,5.2,0,2,2,20
225,3,0,13,0,12,3,0,0,2,13,2,0,1,0,0,15,8,0,0,0,4,4,6,1,0,3,3,1,0,0,4.58,0,1,6,50
226,6,0,25,1,18,9,3,0,5,27,1,0,9,0,1,7,8,1,0,0,6,10,0,5,1,0,12,3,0,2,6.1976744186046515,1,1,6,86
227,8,1,22,0,16,9,1,0,2,40,8,0,14,0,0,10,8,0,0,1,4,6,4,0,1,4,6,0,0,5,5.299065420560748,1,30,11,107
228,6,0,34,0,16,6,0,0,4,35,14,0,0,0,0,7,6,0,0,0,5,8,3,0,1,0,9,0,0,0,4.717171717171717,0,15,9,99
229,0,0,4,0,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,5.333333333333333,0,0,1,6
230,5,0,27,0,17,6,0,0,2,34,6,0,1,0,0,7,6,0,0,1,6,6,7,4,4,2,7,1,1,2,5.662921348314606,2,3,9,89
231,0,1,8,1,3,5,0,0,4,12,1,0,2,0,0,5,3,0,0,0,4,7,3,1,1,0,3,0,0,2,5.333333333333333,2,1,6,36
232,2,0,18,0,25,9,0,0,4,30,14,0,5,1,0,26,7,0,0,0,4,6,6,4,0,0,10,0,0,1,5.453608247422681,0,8,11,97
233,4,0,12,0,14,6,0,0,3,25,6,0,2,0,0,22,11,0,0,0,6,9,6,3,5,1,13,0,0,4,5.35,0,6,11,80
234,0,1,7,0,9,4,1,0,1,6,2,0,0,0,0,3,0,0,0,0,1,2,2,0,0,0,2,0,0,0,5.173913043478261,0,1,4,23
235,2,0,10,0,8,1,0,0,5,13,12,0,0,0,0,10,5,0,0,0,1,3,4,0,1,1,3,0,0,2,4.957446808510638,0,10,5,47
236,2,0,8,0,8,1,0,0,2,14,1,0,1,0,0,8,5,0,0,0,2,2,1,2,3,1,5,1,0,2,5.783783783783784,1,3,4,37
237,6,0,19,0,12,3,3,0,4,21,3,0,0,0,0,17,4,0,0,0,5,7,3,3,1,4,7,0,0,3,5.140625,1,0,6,64
238,1,0,2,0,4,2,0,0,1,3,1,0,1,0,0,2,3,0,0,0,4,3,2,1,0,0,1,0,0,0,4.428571428571429,0,2,3,21
239,1,0,14,0,6,1,0,0,2,14,3,0,2,0,0,3,5,0,0,1,1,4,1,0,0,1,2,0,1,0,5.75,1,4,4,32
240,5,0,25,0,13,1,1,0,3,31,2,0,6,0,0,5,4,0,0,1,4,6,1,7,0,1,6,0,1,2,5.675675675675675,1,4,6,74
241,3,2,23,0,25,9,0,0,5,24,6,0,5,0,0,19,4,0,0,0,4,8,5,4,3,2,6,1,0,3,5.2784810126582276,1,4,10,79
242,3,0,16,2,9,1,0,0,7,16,0,0,2,0,0,3,1,0,0,0,4,9,3,1,0,0,5,0,1,2,5.285714285714286,2,2,6,42
243,4,0,10,0,6,0,0,0,1,16,2,0,1,0,0,8,4,0,0,0,2,1,3,1,0,3,7,0,1,4,5.357142857142857,1,2,5,42
244,6,0,22,0,16,5,1,0,7,32,9,0,1,0,0,13,13,1,0,0,8,12,1,6,2,2,12,0,0,6,4.980952380952381,0,7,8,105
245,0,0,4,0,2,0,0,0,0,5,2,0,1,0,0,1,0,0,0,0,3,3,3,0,0,0,0,0,0,0,5.8125,0,4,2,16
246,6,1,25,0,23,7,4,0,5,42,8,0,3,0,0,19,10,1,0,0,8,12,9,5,1,3,12,1,1,3,5.380165289256198,1,6,15,121
247,1,0,8,0,9,3,0,0,2,10,1,0,1,0,0,10,4,0,0,1,3,5,6,1,0,2,2,0,1,1,5.181818181818182,2,1,4,33
248,1,0,8,1,5,1,0,0,1,10,1,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,2,0,0,1,6.588235294117647,1,2,3,17
249,4,0,20,0,22,11,0,0,2,32,6,0,6,0,0,12,3,0,0,0,3,4,4,4,2,1,5,0,0,0,6.176470588235294,0,3,5,85
250,1,0,6,0,8,1,0,0,0,8,1,0,1,0,0,4,0,0,0,0,1,1,1,0,0,0,2,0,0,1,5.266666666666667,1,2,2,15
251,1,0,5,0,3,3,0,0,0,6,0,0,1,0,0,5,4,0,0,0,1,1,1,1,0,0,3,0,0,1,5.5,0,0,2,16
252,2,0,11,0,12,1,0,0,1,12,3,0,2,0,0,10,3,0,0,0,2,5,5,1,1,1,7,0,2,0,5.1020408163265305,2,3,6,49
253,4,0,13,0,12,3,0,2,2,22,11,0,3,0,0,18,5,0,0,1,5,6,3,2,3,0,9,0,1,1,5.694444444444445,1,4,7,72
254,6,0,18,0,16,6,1,0,3,22,9,0,1,0,0,13,8,0,0,0,7,8,5,5,0,1,11,0,0,3,5.411764705882353,0,5,9,85
255,3,0,10,0,4,1,0,1,2,11,0,0,1,0,0,14,5,0,0,0,2,4,4,1,1,1,5,1,0,2,4.65625,1,3,3,32
256,2,0,10,0,8,6,0,0,2,17,3,0,2,0,0,7,8,0,0,0,9,5,0,2,0,0,9,1,0,1,5.4375,1,4,7,48
257,8,1,23,0,21,1,0,0,3,31,7,0,3,0,0,21,10,0,0,2,4,6,12,6,2,2,4,1,0,6,5.241379310344827,0,4,4,87
258,0,0,4,0,1,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,2,0,0,1,5.6,0,0,2,10
259,0,0,8,0,10,1,0,0,1,13,0,0,0,0,0,4,2,0,0,0,0,2,3,0,0,1,1,0,0,0,5.578947368421052,0,4,3,19
260,2,0,12,0,14,3,3,0,1,20,4,0,2,0,0,7,3,1,0,0,1,2,3,0,1,2,8,0,0,1,5.903846153846154,0,6,6,52
261,2,0,5,0,2,0,0,0,1,4,1,0,3,0,0,2,1,0,0,0,0,1,0,3,0,1,2,0,0,0,6.0625,0,1,3,16
262,2,0,8,0,7,0,0,0,2,11,0,0,0,0,1,7,0,0,0,1,3,6,2,0,0,0,4,1,0,1,4.903225806451613,0,1,6,31
263,6,0,22,0,32,9,0,0,7,28,11,0,10,0,0,29,20,0,0,3,9,14,8,2,5,0,15,1,1,2,5.434108527131783,2,10,19,129
264,0,0,7,0,4,4,0,0,0,7,3,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,4,0,0,1,5.333333333333333,0,2,1,21
265,3,0,9,0,9,2,1,0,2,12,0,0,2,0,0,4,1,1,0,0,0,2,0,2,0,2,3,0,0,1,6.153846153846154,0,1,2,26
266,4,0,12,0,3,1,0,0,0,17,0,0,1,0,0,6,5,0,0,0,4,5,3,1,0,1,4,0,0,2,6.1,0,1,4,40
267,1,0,12,0,10,3,0,0,4,16,1,0,2,0,0,8,1,0,0,0,1,5,1,0,0,1,3,0,0,2,5.184210526315789,1,0,4,38
268,3,0,7,0,8,0,0,0,0,6,5,0,0,0,0,4,3,0,0,0,1,2,3,1,0,2,1,0,0,2,5.434782608695652,0,6,2,23
269,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,1,0,1,0,0,2,0,0,0,5.166666666666667,0,0,2,6
270,0,0,7,0,3,7,1,0,1,10,2,0,1,0,0,10,4,0,0,0,6,6,1,3,0,2,6,0,0,0,4.826086956521739,0,3,10,46
271,10,0,27,1,27,6,0,0,2,34,10,0,4,0,0,20,6,0,0,0,3,5,2,5,4,4,16,0,0,7,5.683673469387755,0,5,8,98
272,3,0,14,0,16,3,1,0,1,23,6,0,3,0,0,10,4,0,0,0,1,2,3,2,3,0,8,0,0,2,5.898305084745763,0,4,6,59
273,4,0,13,0,12,1,1,0,1,19,5,0,5,0,0,8,2,0,0,0,3,2,0,1,0,1,9,1,0,3,5.352941176470588,2,5,5,51
274,1,1,11,0,10,4,0,0,2,13,3,0,3,0,0,13,2,0,0,0,6,8,2,1,0,5,2,0,0,1,4.415094339622642,1,1,4,53
275,2,0,20,0,22,13,1,0,4,30,6,0,0,0,0,11,8,0,0,0,6,9,2,8,1,1,10,0,0,3,5.552083333333333,0,8,9,96
276,0,1,16,0,6,4,0,0,2,15,4,0,2,0,0,6,1,0,0,0,7,8,5,3,0,2,2,1,1,0,5.377777777777778,1,4,6,45
277,3,1,22,1,16,7,0,0,1,25,2,0,5,0,0,12,2,0,0,0,2,2,4,5,1,4,10,0,0,3,5.816901408450704,2,7,11,71
278,0,0,10,0,10,3,0,0,0,13,2,0,0,0,0,7,4,0,0,0,2,1,0,0,0,0,5,0,0,2,6.15625,2,1,4,32
279,5,1,19,0,15,12,0,0,2,31,18,1,2,0,0,14,6,0,0,0,9,6,2,3,1,4,13,1,2,5,5.739583333333333,2,7,11,96
280,1,0,19,0,12,2,0,0,4,23,2,0,0,0,0,9,4,0,0,1,4,8,1,0,2,3,4,2,2,2,4.938775510204081,2,10,6,49
281,2,0,7,0,11,5,2,0,3,15,3,0,0,0,0,17,8,0,0,0,3,6,3,0,0,3,7,0,2,2,5.788461538461538,2,2,7,52
282,1,0,5,0,5,3,0,0,1,5,0,0,5,0,0,6,3,0,0,0,1,2,4,2,0,0,1,0,0,1,5.566666666666666,0,1,4,30
283,1,0,14,0,12,1,0,0,1,18,5,0,6,0,0,9,2,0,0,0,5,4,2,2,1,1,4,0,1,2,5.86,1,3,5,50
284,0,0,15,0,8,6,0,0,4,11,0,0,2,0,0,7,4,0,0,0,4,8,0,2,0,1,3,0,0,7,4.521739130434782,1,1,5,46
285,3,0,25,0,20,3,0,0,2,34,8,0,1,0,0,18,9,0,0,0,5,5,10,5,6,0,15,0,0,5,5.505263157894737,0,7,10,95
286,7,0,32,0,22,6,0,0,2,29,0,0,6,0,1,19,9,0,0,2,8,10,17,6,1,0,3,2,2,2,5.4526315789473685,2,1,13,95
287,0,1,7,0,14,4,1,0,2,18,3,0,2,0,0,15,1,1,0,0,2,4,1,6,1,4,3,1,0,1,5.96078431372549,1,0,7,51
288,3,0,16,0,12,3,0,0,3,26,7,0,3,0,0,5,5,0,0,0,4,5,1,3,0,2,6,0,0,1,5.983050847457627,0,7,5,59
289,0,1,15,0,27,12,0,0,4,14,4,0,2,0,0,12,6,0,0,0,6,8,4,0,2,0,7,0,0,0,5.969230769230769,0,1,7,65
290,1,1,7,0,12,0,0,0,2,9,2,0,2,0,0,9,2,0,0,0,3,5,0,1,1,4,3,0,1,1,4.648648648648648,1,2,4,37
291,0,0,8,0,7,3,0,0,0,6,1,0,3,0,0,2,2,0,0,0,0,1,2,0,0,1,3,0,0,1,5.681818181818182,1,3,3,22
292,4,0,14,1,8,2,0,0,1,21,1,0,3,0,0,12,4,0,0,0,5,3,7,2,1,1,5,0,1,3,5.407407407407407,2,2,9,54
293,2,0,10,0,7,5,1,0,4,13,2,0,1,0,0,6,1,0,0,0,1,6,2,3,0,0,2,2,0,2,5.454545454545454,0,2,5,44
294,3,0,13,0,8,3,0,1,2,17,6,0,3,0,0,8,4,0,0,0,5,4,0,2,4,3,5,0,0,3,5.431034482758621,0,9,5,58
295,3,0,15,0,19,2,2,0,2,18,7,0,3,0,0,17,7,0,0,0,3,4,11,1,2,1,7,1,0,1,5.552238805970149,1,5,11,67
296,4,0,8,0,4,6,1,0,3,11,0,0,1,0,0,10,6,0,0,0,2,4,2,1,1,1,8,0,1,3,5.3,0,2,2,40
297,2,0,5,0,6,4,0,0,0,9,6,0,3,0,0,3,1,0,0,0,2,0,1,0,1,2,3,0,0,0,5.580645161290323,0,4,4,31
298,4,0,16,0,15,4,0,0,3,23,0,0,1,0,0,10,7,0,0,0,2,5,2,2,0,0,8,0,0,1,5.196428571428571,0,1,8,56
299,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,5,2,0,0,0,0,1,1,1,0,0,1,0,0,1,5.166666666666667,0,0,2,12
300,4,0,11,0,6,1,0,0,2,20,3,0,2,0,0,6,9,0,0,1,4,6,1,2,0,0,6,0,0,1,5.75,0,5,5,52
301,0,0,5,0,9,2,0,0,1,11,5,0,0,0,0,12,3,0,0,0,1,1,1,4,0,0,7,0,0,1,5.54054054054054,0,2,5,37
302,5,0,11,0,14,5,0,1,1,18,2,0,2,0,0,11,11,0,0,1,5,6,1,8,0,2,9,1,0,2,4.91044776119403,0,4,6,67
303,9,0,26,0,18,2,0,0,5,37,13,0,7,0,0,9,8,0,0,1,8,14,1,6,6,2,13,0,0,7,6.102803738317757,0,11,10,107
304,1,0,12,0,11,5,0,1,1,21,5,0,0,0,0,10,0,0,0,0,5,5,0,4,0,0,6,0,0,1,5.351851851851852,0,6,6,54
305,9,0,22,0,8,4,0,1,1,24,1,0,4,0,0,12,10,2,0,0,6,5,9,4,2,1,6,0,1,3,5.416666666666667,1,1,7,72
306,4,0,27,0,17,3,0,0,1,29,1,0,6,0,0,6,3,0,0,0,4,5,0,1,0,3,11,1,0,0,5.161290322580645,1,2,6,62
307,10,1,23,0,19,12,0,0,3,36,8,1,5,0,0,18,12,0,0,1,6,9,15,7,6,0,5,0,1,5,5.431034482758621,2,10,13,116
308,4,0,8,1,9,4,0,0,1,10,8,0,3,0,0,7,3,0,0,2,1,2,1,2,0,3,5,0,0,0,4.673913043478261,0,8,3,46
309,1,0,4,0,3,0,0,0,2,4,2,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,1,0,0,0,5.571428571428571,0,0,2,14
310,2,0,10,0,6,4,0,0,5,17,1,0,0,0,0,3,2,0,0,0,2,6,1,1,0,2,1,0,0,0,5.945945945945946,0,2,3,37
311,7,0,16,0,17,6,0,0,2,24,8,0,2,0,0,13,14,0,0,0,3,3,4,2,1,5,9,0,0,9,5.1866666666666665,2,9,5,75
312,6,0,16,0,17,4,0,0,2,23,7,2,3,0,0,12,8,1,0,0,10,11,4,3,3,3,7,0,1,1,6.294871794871795,0,6,5,78
313,2,0,16,0,15,6,0,0,4,25,12,0,2,0,0,21,5,0,0,1,5,8,7,1,3,2,9,1,0,1,5.466666666666667,0,10,11,90
314,2,0,7,0,13,4,0,0,0,12,1,0,3,0,0,10,1,0,0,1,7,6,3,0,0,2,5,1,1,0,5.609756097560975,1,3,5,41
315,1,0,17,0,19,4,2,0,0,25,5,0,5,0,0,5,6,1,0,0,2,1,2,4,2,0,6,0,0,1,5.683333333333334,0,6,7,60
316,5,0,12,0,10,7,0,0,0,22,5,0,3,0,0,3,0,0,0,0,5,3,1,6,3,0,3,0,0,0,5.925925925925926,0,4,5,54
317,7,0,36,0,19,5,1,0,2,41,1,0,10,0,0,6,8,0,0,0,5,5,2,8,2,1,10,1,0,1,6.038834951456311,0,3,11,103
318,5,0,12,0,11,2,0,0,3,13,5,0,4,0,0,16,8,0,0,0,2,6,6,2,1,5,3,0,0,3,4.915254237288136,0,4,3,59
319,5,0,17,0,9,3,0,0,4,22,8,0,3,0,0,9,12,0,0,0,3,6,2,3,0,2,6,0,0,3,5.463768115942029,0,4,6,69
320,3,0,11,0,12,1,0,0,3,26,3,0,2,0,0,13,7,0,0,0,8,9,2,3,2,1,10,0,1,2,5.971014492753623,2,5,8,69
321,3,1,17,0,13,5,1,0,1,22,4,0,2,0,0,6,3,0,0,1,2,4,3,2,1,0,4,1,0,0,6.037735849056604,0,4,4,53
322,3,0,7,1,7,3,0,0,0,8,0,0,3,0,0,6,6,0,0,0,1,0,1,0,0,4,2,0,0,2,5.586206896551724,0,3,4,29
323,10,0,21,0,18,9,0,0,9,36,3,0,6,0,0,16,9,0,0,1,5,14,3,4,4,1,4,0,1,0,5.373831775700935,1,7,8,107
324,4,0,13,0,15,9,0,0,2,19,7,0,7,0,0,12,11,0,0,0,2,3,6,1,3,1,7,0,0,4,6.216216216216216,0,4,7,74
325,10,0,20,0,18,6,0,0,11,38,14,0,16,0,0,28,6,0,0,0,4,14,10,4,2,2,12,0,2,4,5.608,2,16,15,125
326,2,1,18,0,13,4,0,0,3,25,4,0,5,0,0,5,4,1,0,0,2,4,0,4,1,2,6,1,0,2,5.5625,0,4,6,64
327,1,0,17,1,11,3,0,0,1,18,5,0,3,0,0,11,2,0,0,0,6,6,7,2,4,3,5,1,0,1,5.055555555555555,1,1,6,54
328,1,0,7,0,5,1,0,0,2,5,5,0,0,0,0,2,2,0,0,0,1,3,3,0,0,0,0,0,1,0,5.45,1,2,2,20
329,4,0,20,0,16,11,0,0,1,29,2,0,3,0,0,3,8,0,0,0,4,5,4,2,1,0,6,1,0,4,5.882352941176471,2,5,6,68
330,4,0,15,0,19,8,2,0,1,25,3,0,4,0,0,17,5,0,0,0,11,11,0,2,0,3,8,1,1,0,5.785714285714286,0,6,7,70
331,2,0,10,0,14,4,0,0,1,17,4,0,2,0,0,9,9,0,0,0,4,3,5,2,2,2,5,0,0,3,5.907407407407407,0,3,3,54
332,0,0,10,1,13,2,1,0,4,17,3,0,5,0,0,12,5,1,0,0,4,8,1,2,0,1,6,1,0,1,5.566037735849057,0,2,9,53
333,2,0,13,0,22,5,0,0,3,22,5,0,2,0,0,14,6,0,0,0,8,10,1,6,0,2,7,1,1,1,5.369230769230769,1,1,8,65
334,1,0,6,0,7,0,0,0,3,9,1,0,4,0,0,8,6,1,0,0,2,5,0,3,0,1,5,1,1,0,5.147058823529412,1,2,3,34
335,0,0,7,0,9,1,1,0,0,5,1,0,1,0,0,7,6,0,0,0,4,4,3,2,1,0,3,0,0,0,5.40625,0,4,4,32
336,3,0,13,0,10,7,0,0,1,20,1,0,2,0,0,11,3,0,0,1,3,5,2,0,1,2,6,0,0,1,5.137254901960785,1,3,5,51
337,1,0,7,0,7,2,0,0,2,7,0,0,2,0,0,9,5,1,0,2,4,7,0,2,0,5,3,1,0,1,4.90625,0,0,4,32
338,7,0,26,1,23,9,0,0,4,35,13,0,5,0,0,22,11,0,0,1,9,10,8,8,6,1,17,3,0,4,5.818897637795276,2,5,10,127
339,2,0,12,0,6,1,1,0,3,13,1,0,2,0,0,2,4,0,0,1,2,5,0,3,1,1,6,0,0,0,5.473684210526316,0,1,4,38
340,0,0,9,0,12,4,0,0,1,11,3,0,2,0,0,18,8,0,0,1,7,7,6,8,1,1,8,2,0,2,5.352941176470588,0,2,7,51
341,3,1,10,0,13,6,0,0,0,19,2,0,2,0,0,16,10,0,0,1,3,3,1,2,2,0,12,0,0,1,5.016393442622951,0,3,9,61
342,4,0,18,2,18,6,0,0,2,23,15,0,13,0,0,15,9,0,0,1,7,9,7,2,2,2,6,0,1,3,5.65979381443299,3,7,16,97
343,1,0,9,0,4,1,0,0,0,8,2,0,2,0,0,6,2,0,0,0,4,3,5,1,0,2,2,0,1,1,5.107142857142857,2,1,3,28
344,4,0,15,0,10,6,0,0,0,29,6,0,3,0,0,9,1,0,0,1,6,5,2,1,1,2,9,0,0,1,6.602739726027397,0,7,10,73
345,0,0,13,0,6,1,0,0,1,13,1,0,0,0,0,7,2,0,0,0,3,2,1,2,0,1,6,0,0,2,5.0,1,0,6,34
346,3,1,24,0,23,9,1,0,1,28,7,0,4,0,0,11,4,1,0,1,5,5,6,6,4,1,13,2,0,3,5.843373493975903,1,8,6,83
347,3,0,2,0,5,4,0,0,3,2,0,0,3,0,0,7,2,0,0,0,5,6,0,2,0,2,2,0,0,2,4.391304347826087,0,0,2,23
348,7,2,34,0,37,9,4,0,5,47,13,0,9,0,0,21,15,3,0,0,10,12,4,2,3,7,9,0,0,7,5.661654135338346,0,9,14,133
349,0,0,4,0,1,0,1,0,3,4,0,0,2,0,0,4,2,0,0,0,2,4,0,0,0,1,2,0,0,1,4.428571428571429,0,0,5,21
350,2,1,4,0,5,2,0,0,0,8,2,0,3,0,0,3,0,0,0,0,2,3,0,0,0,2,3,0,0,1,5.125,0,2,3,24
351,0,0,9,0,7,2,0,0,1,9,7,0,1,0,0,5,5,3,0,1,2,3,1,7,1,0,8,0,0,2,5.851063829787234,0,6,6,47
352,0,0,16,0,8,4,0,0,3,17,1,0,2,0,0,3,1,0,0,0,2,5,1,1,0,0,2,0,1,0,5.351351351351352,1,1,3,37
353,1,0,5,0,5,1,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,3.9047619047619047,0,1,2,21
