,CC,CD,DT,EX,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,NONE,PDT,PRP,RB,RBR,RBS,RP,TO,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WRB,averageWordLength,clauseWordNumber,missSpelling,sentenceNumber,wordNumber
175,22,1,48,0,61,17,3,0,15,83,20,0,38,0,1,27,19,0,0,1,21,38,8,9,6,10,7,1,1,7,5.843511450381679,2,31,30,262
176,16,2,31,0,35,22,2,0,6,54,18,0,34,0,0,25,36,1,0,1,15,18,1,7,5,24,12,2,2,5,5.502262443438914,2,28,22,221
177,30,3,36,0,56,38,2,0,14,77,36,1,39,0,0,58,29,0,1,2,17,29,4,8,4,42,10,3,4,5,5.558064516129032,5,49,30,310
178,18,2,34,1,35,19,4,0,8,77,9,0,35,0,0,26,13,0,0,3,19,24,1,10,0,20,14,0,3,2,6.0,4,14,24,232
179,18,1,50,3,61,35,4,0,5,80,21,0,52,0,0,30,24,3,0,0,15,19,5,16,9,33,12,3,2,6,6.2,4,16,30,275
180,6,0,15,2,19,9,5,0,4,25,9,1,21,0,0,12,5,2,0,0,7,11,0,3,0,15,2,0,2,2,5.697247706422019,2,11,17,109
181,17,2,26,2,63,24,1,0,12,69,12,2,33,0,0,42,24,1,0,2,25,31,1,14,2,32,14,1,0,2,5.713709677419355,0,38,26,248
182,11,2,23,0,31,8,3,1,8,34,17,0,21,0,0,34,8,0,0,0,7,21,3,5,0,20,4,3,2,3,5.517006802721088,4,9,17,147
183,22,0,25,1,52,21,3,1,5,73,6,0,27,0,0,32,19,7,0,3,11,33,0,17,0,15,18,3,0,0,5.618421052631579,3,6,26,228
184,20,2,36,1,49,20,8,0,20,60,10,1,31,0,0,45,37,2,0,3,20,40,7,4,3,23,8,5,3,0,5.180147058823529,5,13,34,272
185,12,0,16,0,33,12,0,1,7,54,19,0,20,0,0,28,10,0,0,1,9,15,2,7,3,14,12,2,0,6,5.6982248520710055,4,23,14,169
186,7,0,16,0,23,7,0,1,6,36,8,0,14,0,0,15,8,0,0,0,1,8,3,3,3,5,8,5,0,1,5.89908256880734,3,6,9,109
187,23,1,37,1,56,16,6,0,10,90,52,1,45,0,0,52,23,4,0,0,12,37,12,9,5,28,10,1,1,8,5.516819571865444,3,78,29,327
188,16,3,33,0,47,12,0,1,3,60,30,1,21,0,0,50,22,0,0,1,24,21,7,10,6,29,6,1,3,1,5.658653846153846,3,38,23,208
189,13,1,39,1,50,32,6,2,8,67,12,1,47,0,0,33,15,2,1,1,10,17,2,8,3,40,3,1,2,5,5.690763052208835,3,14,35,249
190,25,5,57,0,67,23,2,1,18,111,7,0,29,0,0,53,37,2,1,3,21,40,6,24,8,33,7,0,1,4,5.622754491017964,1,19,28,334
191,10,0,30,1,38,13,0,2,12,46,16,0,15,0,0,27,13,0,0,1,9,24,2,9,2,11,5,1,1,6,5.5,4,12,16,156
192,12,0,16,1,28,5,0,0,1,39,6,0,11,0,0,24,19,1,0,1,9,9,0,12,1,21,7,1,0,3,5.587719298245614,2,3,10,114
193,34,0,40,1,61,20,3,0,15,72,14,0,26,0,0,77,32,0,0,6,15,43,1,11,6,47,13,0,2,2,5.38403041825095,2,11,27,263
194,26,3,47,0,64,19,4,0,7,80,43,2,31,0,0,47,26,1,2,3,8,35,0,8,5,24,15,1,1,3,5.412371134020619,1,39,38,291
195,9,1,34,1,39,22,1,0,7,70,33,0,28,0,0,38,21,0,0,0,17,25,4,4,3,30,7,2,2,4,5.637860082304527,3,37,38,243
196,11,1,31,0,56,24,2,3,5,58,26,1,42,0,0,40,15,2,0,4,14,22,13,8,2,17,7,3,6,7,5.745762711864407,9,32,19,236
197,2,0,5,0,6,6,0,0,1,6,0,0,6,0,0,5,3,0,0,0,1,3,0,0,0,3,5,0,0,1,5.6,1,1,6,30
198,9,0,14,1,24,14,4,0,7,35,18,0,17,0,0,11,13,2,0,2,6,13,5,5,10,12,7,0,1,0,6.026143790849673,1,6,24,153
199,13,0,15,0,36,8,0,0,6,44,7,0,19,0,0,16,15,0,0,0,5,9,4,16,1,3,5,6,0,4,5.950413223140496,2,11,21,121
200,12,0,14,0,24,5,0,0,6,32,6,0,7,0,0,25,17,0,0,6,7,16,1,8,0,7,5,1,0,2,5.1683168316831685,1,5,5,101
201,16,0,11,1,25,10,1,1,9,41,14,0,40,0,0,19,7,2,0,0,11,16,1,0,1,17,5,2,3,4,5.906432748538012,4,19,18,171
202,12,1,27,1,45,11,4,1,5,62,23,0,25,0,0,21,10,0,1,4,4,13,10,11,7,12,11,2,0,1,5.767195767195767,0,42,28,189
203,16,2,30,0,36,6,0,0,13,44,6,0,23,0,0,29,19,8,0,1,11,25,7,3,2,11,13,1,2,6,5.171779141104294,5,11,20,163
204,12,3,24,0,28,9,1,1,4,49,21,0,16,0,0,28,21,0,0,1,5,10,5,10,3,18,7,1,3,4,5.24,4,25,17,175
205,21,1,36,1,67,20,9,0,10,85,10,0,26,0,0,57,46,3,0,2,24,36,5,20,11,36,7,0,4,9,5.672473867595818,5,24,23,287
206,22,3,29,2,58,15,1,1,16,59,27,0,16,0,0,60,19,2,0,0,9,24,18,4,4,19,9,1,1,4,4.918103448275862,0,41,26,232
207,10,3,24,5,32,15,0,0,4,53,18,0,25,0,0,36,14,0,0,0,8,14,4,2,0,28,7,3,3,6,5.715909090909091,6,16,25,176
208,17,2,31,0,34,12,0,0,4,50,31,1,27,0,0,33,20,0,0,1,10,14,17,17,2,18,14,0,2,0,5.682608695652174,2,31,34,230
209,13,4,23,0,45,22,1,1,4,53,11,1,49,0,0,24,20,0,0,0,22,21,5,6,4,19,6,1,3,2,5.995555555555556,3,11,23,225
210,20,5,34,1,43,13,2,0,6,56,75,1,38,0,0,37,12,0,0,1,13,18,13,9,6,16,6,3,1,1,5.445255474452555,2,78,21,274
211,22,0,17,1,29,13,2,0,12,49,7,0,47,0,1,37,11,0,0,1,17,31,0,3,0,31,6,0,0,2,5.157635467980295,1,5,15,203
212,19,1,27,4,58,19,7,2,7,47,8,1,48,0,0,21,21,8,0,0,6,13,2,10,2,37,5,0,3,1,5.669603524229075,3,13,22,227
213,13,1,38,1,57,28,0,1,7,57,11,1,46,0,1,54,37,1,1,2,26,29,5,10,3,34,17,2,2,5,5.8076923076923075,2,19,34,286
214,22,5,52,0,45,24,4,1,17,86,63,0,30,0,0,56,16,1,0,2,16,30,0,15,3,27,15,2,6,2,6.552469135802469,5,64,33,324
215,22,0,39,1,59,14,1,1,7,67,15,1,32,0,0,42,33,1,0,0,8,20,1,12,4,36,6,4,9,2,5.625,8,21,49,256
216,7,0,7,1,17,18,0,0,4,13,6,3,42,0,0,19,11,1,0,0,3,12,1,0,2,19,0,0,1,0,6.068702290076335,1,5,20,131
217,16,3,27,2,55,12,0,0,4,90,14,0,18,0,0,55,14,4,0,1,11,19,5,4,3,23,9,2,3,3,5.037383177570093,4,23,29,214
218,15,0,27,1,50,20,1,1,8,45,12,0,25,0,0,61,25,1,0,2,11,22,2,10,3,27,12,1,1,0,5.114832535885167,1,13,28,209
219,2,0,4,0,10,6,0,0,2,13,1,0,8,0,0,11,3,0,0,1,9,9,1,1,0,7,2,0,0,3,5.333333333333333,0,1,9,51
220,27,2,57,4,71,24,2,2,6,119,14,0,51,0,1,50,33,0,0,1,14,23,8,10,17,31,14,6,1,8,6.22189349112426,7,27,34,338
221,25,3,32,2,44,25,1,1,17,64,12,0,35,0,0,55,31,0,0,2,5,28,1,4,5,33,12,5,0,0,5.313008130081301,0,32,29,246
222,29,3,28,2,47,40,2,2,14,56,32,0,49,0,0,39,31,3,0,2,12,30,3,7,7,34,14,3,0,3,5.390163934426229,5,20,43,305
223,17,1,34,0,42,25,4,0,9,61,21,0,60,0,0,23,15,1,0,0,17,18,4,11,6,36,7,3,1,1,5.763250883392226,1,27,34,283
224,9,2,12,1,30,18,2,0,11,45,7,0,13,0,0,39,7,0,0,0,9,24,4,2,2,11,9,3,0,4,5.333333333333333,3,12,8,138
225,6,0,14,1,23,15,1,0,5,25,10,0,20,0,1,13,12,1,0,1,8,11,0,8,1,6,4,0,1,0,5.957264957264957,0,16,14,117
226,9,5,53,0,63,26,0,1,16,88,39,0,28,0,0,39,26,0,0,0,14,27,1,12,4,24,8,0,0,1,5.975945017182131,1,39,28,291
227,6,1,45,4,52,28,6,1,15,79,28,0,44,0,0,49,43,3,0,0,17,26,5,7,5,32,19,3,1,3,5.365384615384615,2,26,43,312
228,12,0,16,1,18,20,0,0,6,34,6,0,20,0,0,20,8,0,0,0,10,14,0,3,1,12,9,2,0,2,5.515384615384615,2,6,19,130
229,19,5,37,0,50,12,1,1,12,59,20,0,29,0,0,18,16,0,0,0,17,29,9,12,4,13,8,2,0,4,6.21,0,28,15,200
230,7,1,31,1,37,12,5,1,18,58,6,0,14,0,0,36,14,0,0,0,7,22,5,10,4,12,9,2,0,4,5.64245810055866,0,7,20,179
231,8,3,31,1,44,20,1,1,11,42,4,0,30,0,0,27,18,0,0,1,12,21,2,18,3,15,13,2,1,4,5.698863636363637,1,10,22,176
232,19,1,38,0,62,32,1,2,10,67,3,1,48,0,0,24,34,3,2,0,11,22,0,11,6,15,12,1,0,5,6.465116279069767,3,9,20,258
233,11,3,55,4,49,28,9,5,16,73,29,0,34,0,0,24,31,1,0,1,16,24,2,14,6,11,23,3,6,3,6.3076923076923075,5,34,27,286
234,21,1,44,0,39,21,4,2,7,92,47,1,42,0,0,35,28,0,0,0,20,26,7,7,2,18,15,1,2,2,5.624605678233438,3,60,36,317
235,11,1,22,0,40,26,2,0,8,45,19,0,28,0,0,32,17,0,0,0,11,21,0,6,2,17,9,0,1,2,5.627027027027027,1,25,20,185
236,12,0,9,1,16,5,0,0,4,21,3,0,9,0,0,11,3,0,0,2,6,11,0,2,0,10,2,0,2,1,5.253731343283582,2,3,6,67
237,10,1,11,1,25,8,0,1,1,31,12,0,12,0,0,15,8,0,0,0,8,10,1,4,1,10,3,0,3,0,5.521739130434782,2,15,13,92
238,15,0,27,1,33,28,3,0,7,55,12,1,37,0,0,18,19,0,0,3,22,33,1,7,7,19,14,1,2,2,6.130232558139535,4,23,22,215
239,14,1,16,2,46,29,2,1,26,43,13,0,33,0,1,56,10,0,0,0,11,34,1,3,6,25,11,2,1,4,5.226666666666667,3,18,31,225
240,19,1,37,1,49,8,2,0,21,55,11,1,22,0,1,48,8,0,0,3,9,28,6,5,0,23,4,4,1,2,5.2444444444444445,3,8,15,180
241,16,0,27,2,40,13,3,0,8,39,17,2,46,0,0,32,23,2,0,1,8,11,0,16,9,37,6,6,4,3,6.758793969849246,5,26,19,199
242,20,2,29,3,42,25,1,1,4,63,10,0,41,0,0,38,19,7,0,1,11,17,3,13,7,25,10,3,0,2,6.2042553191489365,1,17,28,235
243,16,0,29,0,47,25,2,0,8,75,24,0,36,0,1,34,32,0,0,0,19,20,6,6,6,25,13,1,2,2,5.690140845070423,3,32,19,284
244,12,0,26,1,35,19,0,1,12,54,22,1,30,0,0,25,17,1,0,1,8,22,1,4,4,14,7,0,2,2,6.313513513513514,3,24,18,185
245,14,1,21,2,31,12,8,0,5,42,12,0,18,0,0,32,8,1,0,1,4,10,1,4,3,17,12,0,0,1,5.6923076923076925,0,25,18,169
246,16,1,28,0,41,25,1,1,9,66,10,0,45,0,0,28,15,0,0,0,12,17,4,8,1,20,15,0,2,6,5.745454545454545,4,22,24,220
247,3,1,24,0,30,10,0,0,7,42,7,0,20,0,0,23,19,0,0,0,17,19,4,4,3,15,11,0,3,2,5.284810126582278,3,2,25,158
248,24,0,23,1,38,24,10,1,3,52,14,0,33,0,0,16,14,3,0,0,9,11,0,18,7,25,8,1,0,1,5.72680412371134,2,18,30,194
249,29,4,37,0,72,32,1,1,21,81,28,0,38,0,0,65,30,3,0,1,14,36,7,15,2,22,9,1,4,1,5.24468085106383,5,23,27,282
250,17,4,28,2,32,20,2,0,8,65,7,1,32,0,0,32,23,0,0,2,29,34,4,5,1,28,6,1,3,11,5.384615384615385,4,11,22,221
251,14,6,31,0,50,18,3,2,6,52,16,0,39,0,0,16,22,0,1,1,10,15,3,12,7,19,15,1,1,4,6.493150684931507,3,19,26,219
252,19,0,26,1,42,7,5,1,9,65,16,1,21,0,0,40,15,5,0,5,3,19,3,10,5,22,8,2,0,1,5.36180904522613,0,13,22,199
253,15,0,33,1,58,17,9,0,4,61,26,0,40,0,0,31,21,0,0,0,12,14,6,23,11,20,8,2,0,5,6.235294117647059,1,18,23,238
254,6,3,8,0,18,11,0,0,2,31,9,0,20,0,0,27,4,2,0,1,8,8,2,2,1,18,5,0,0,4,6.080357142857143,3,16,11,112
255,7,0,29,0,35,11,2,1,3,62,10,0,19,0,0,51,17,2,0,2,13,15,5,3,2,21,24,1,6,10,5.159090909090909,10,16,20,176
256,11,0,16,0,30,15,1,2,11,44,21,0,29,0,0,19,13,0,0,1,11,20,1,2,4,19,4,3,0,2,5.46242774566474,0,19,20,173
257,6,0,19,0,19,6,0,1,9,24,9,1,21,0,2,24,8,0,0,1,9,21,1,5,2,18,3,0,4,2,5.251968503937008,3,9,19,127
258,19,1,49,1,53,24,4,0,11,87,8,0,31,0,0,33,14,1,1,3,27,32,4,5,5,25,6,3,0,3,5.767932489451477,2,9,25,237
259,1,0,25,0,17,11,0,0,0,22,2,0,20,0,0,14,1,0,0,1,3,1,0,0,0,16,1,3,1,7,4.863013698630137,7,12,5,73
260,28,0,34,3,55,33,1,2,9,74,19,0,38,0,0,50,45,2,0,7,19,29,10,6,11,30,10,4,1,5,5.628252788104089,4,21,32,269
261,5,1,30,0,47,13,3,1,4,51,10,0,47,0,0,29,8,0,0,1,6,10,0,7,3,31,5,0,4,3,5.601010101010101,5,4,28,198
262,23,2,40,1,51,24,1,1,17,81,26,0,51,0,0,21,30,3,0,0,25,34,1,11,2,17,15,4,0,1,6.147887323943662,1,22,28,284
263,15,0,46,1,61,29,1,1,7,79,36,0,39,0,1,53,36,1,0,2,13,20,6,4,7,27,16,1,4,2,5.936305732484076,2,41,39,314
264,18,0,26,1,57,23,3,1,12,66,21,1,34,0,0,29,18,5,2,2,10,25,2,16,5,13,9,1,5,4,6.1,5,12,26,240
265,26,5,64,1,58,48,11,0,8,98,38,0,62,0,0,44,39,2,0,1,30,39,11,20,7,35,19,4,1,7,5.958974358974359,1,37,40,390
266,21,0,28,0,26,20,0,0,5,58,17,0,31,0,0,25,13,1,0,0,5,12,1,13,5,19,13,2,3,0,6.514705882352941,4,22,20,204
267,15,0,35,1,55,17,1,0,16,67,33,1,27,0,0,54,16,0,0,4,22,36,1,11,6,29,12,5,2,4,5.386617100371748,2,36,29,269
268,15,2,43,0,50,16,1,4,2,77,47,1,26,0,0,27,27,1,0,1,16,13,1,12,7,24,13,7,3,2,5.904382470119522,5,43,30,251
269,14,0,24,1,44,27,1,0,11,60,7,0,34,0,0,67,18,1,0,2,25,31,1,6,6,36,6,0,4,1,5.688715953307393,5,26,29,257
270,10,3,22,0,46,13,0,1,17,44,20,1,36,0,0,35,31,0,0,0,8,23,2,5,11,15,4,0,1,4,5.912442396313364,0,28,29,217
271,12,1,23,1,26,8,0,0,8,40,9,0,16,0,0,38,15,1,0,0,7,20,0,6,2,29,10,3,1,11,5.437086092715232,7,10,18,151
272,16,2,32,1,40,37,0,2,5,81,16,1,28,0,0,30,24,0,0,1,16,24,2,3,7,21,9,2,4,1,6.142857142857143,3,13,22,238
273,19,1,27,1,43,23,0,0,9,62,17,1,23,0,0,36,21,0,0,1,13,24,4,3,5,23,4,2,0,1,5.741463414634146,1,25,21,205
274,16,0,16,0,27,12,0,1,4,39,19,0,23,0,0,21,11,1,0,3,15,19,0,7,2,18,4,1,0,1,6.098765432098766,0,16,22,162
275,15,1,69,1,84,30,2,3,16,107,26,1,58,0,0,32,57,3,0,1,19,32,2,17,9,26,17,2,1,8,6.158774373259053,6,26,36,359
276,15,0,40,0,49,11,8,2,6,58,24,1,40,0,0,27,17,3,0,1,9,17,4,9,2,23,10,1,2,2,6.036363636363636,2,25,22,220
277,24,0,54,3,50,33,1,2,19,100,17,0,39,0,0,50,18,1,0,0,21,44,4,10,10,28,18,7,4,9,5.723809523809524,3,8,36,315
278,19,0,17,1,23,5,4,0,5,39,6,0,13,0,0,43,17,0,0,3,10,18,1,10,1,31,3,0,2,4,5.0,3,13,12,154
279,12,1,18,0,30,13,1,0,7,44,5,0,18,0,0,30,7,0,0,0,12,16,0,6,0,20,10,2,2,0,5.921985815602837,2,9,17,141
280,12,0,27,1,39,16,4,1,7,43,4,0,32,0,0,24,24,1,0,0,9,17,0,15,2,17,5,0,0,3,5.918128654970761,0,10,15,171
281,8,1,15,0,17,10,2,0,7,36,9,0,11,0,0,25,11,2,0,2,5,12,0,3,1,13,4,1,3,1,5.170731707317073,2,13,16,123
282,5,0,35,0,36,17,1,2,7,57,18,0,22,0,0,21,17,1,0,1,3,10,5,8,5,13,11,3,0,1,5.335078534031414,1,30,26,191
283,10,0,18,1,27,18,2,1,3,35,10,0,17,0,0,30,12,0,0,2,10,14,3,10,1,18,4,0,2,2,5.394557823129252,3,9,21,147
284,14,1,27,0,54,14,0,0,9,77,19,0,17,0,1,48,25,1,0,1,8,14,6,17,1,23,5,1,4,5,5.345971563981043,5,29,19,211
285,5,1,10,2,16,5,2,0,5,14,3,1,14,0,0,5,3,0,0,1,5,12,0,1,0,6,0,0,0,0,5.363636363636363,0,4,11,66
286,9,0,26,3,44,12,3,0,21,35,13,0,34,0,0,39,2,1,0,1,5,25,2,1,0,14,7,0,0,3,5.423076923076923,2,13,28,182
287,15,3,43,1,58,24,1,2,16,87,24,0,43,0,0,29,23,4,1,1,21,32,11,8,9,21,14,2,1,3,5.953333333333333,4,39,33,300
288,11,0,20,0,41,7,1,0,13,48,9,0,12,0,0,35,22,1,0,2,10,23,3,4,0,14,8,1,2,0,5.720496894409938,2,17,16,161
289,23,3,23,1,53,30,3,0,3,53,13,1,39,0,0,44,27,2,0,2,16,24,4,14,3,33,12,1,1,10,5.611353711790393,7,9,22,229
290,7,1,20,1,34,7,1,1,2,42,10,0,31,0,0,22,6,1,0,1,10,12,0,9,2,21,5,0,4,2,6.163120567375887,5,12,11,141
291,7,0,11,1,12,13,1,0,3,28,3,0,19,0,0,17,14,0,0,0,7,11,0,3,1,18,10,1,0,3,5.471698113207547,3,3,14,106
292,6,4,14,0,18,6,0,1,1,15,3,0,19,0,0,15,13,0,0,0,4,12,0,2,1,12,2,1,0,0,5.271739130434782,0,5,11,92
293,14,0,27,3,27,19,1,2,13,43,2,0,31,0,0,32,22,0,0,1,15,27,0,2,3,30,5,1,2,1,5.244565217391305,2,16,25,184
294,20,1,45,0,51,17,5,2,11,78,20,0,34,0,0,35,13,0,0,5,13,25,5,12,11,19,14,1,1,3,5.683018867924528,3,45,29,265
295,13,2,34,1,53,28,3,0,2,69,13,0,26,0,1,23,9,0,0,2,11,14,4,2,2,19,11,4,3,3,5.7357512953367875,3,15,19,193
296,3,1,14,0,22,13,4,0,6,37,22,0,18,0,0,17,12,2,0,1,8,12,4,3,6,10,10,1,1,5,6.357615894039735,3,16,27,151
297,9,1,18,0,34,22,2,0,5,64,10,0,38,0,0,29,26,0,0,1,21,22,3,8,3,25,12,2,1,3,5.757709251101321,3,24,23,227
298,3,0,26,2,33,18,0,0,10,57,10,0,12,0,0,30,20,0,0,7,12,22,1,2,1,19,7,1,3,4,5.129213483146067,2,24,25,178
299,19,4,43,1,64,12,3,0,11,74,6,1,31,0,0,52,23,0,0,0,15,31,1,13,1,25,14,0,2,9,5.464285714285714,7,13,11,224
300,19,3,33,1,41,17,2,2,4,55,9,0,40,0,0,36,17,0,1,2,9,12,1,5,1,41,4,1,1,5,5.363207547169812,5,31,18,212
301,12,3,23,0,50,11,10,2,13,45,6,2,36,0,0,39,22,1,0,1,12,26,0,14,1,28,5,4,1,4,5.591743119266055,1,12,25,218
302,15,0,17,2,33,13,2,1,5,24,10,1,12,0,0,24,19,1,0,2,6,11,0,7,1,18,3,0,0,1,5.155172413793103,0,14,13,116
303,19,4,44,2,67,20,7,1,12,84,18,0,55,0,0,26,29,1,0,3,20,36,5,17,9,34,11,2,3,5,5.845911949685535,3,26,44,318
304,16,1,28,0,38,16,2,0,14,60,5,0,22,0,0,54,16,3,0,1,11,23,3,11,5,30,5,4,4,12,5.333333333333333,5,9,21,201
305,25,0,25,0,44,22,2,3,1,59,46,0,39,0,0,23,32,1,1,1,17,16,2,7,5,24,6,0,6,0,6.669387755102041,6,48,22,245
306,16,0,18,1,35,8,2,0,7,56,25,0,18,0,0,43,26,0,0,5,14,22,2,5,3,18,10,0,0,6,5.658163265306122,2,13,21,196
307,27,0,40,2,60,25,0,0,10,79,24,1,32,0,0,42,31,2,0,0,16,20,1,12,6,25,17,0,3,3,5.921052631578948,3,30,26,266
308,15,0,43,0,36,9,2,1,5,33,4,0,40,0,0,24,11,2,0,1,8,9,1,2,1,31,11,1,6,0,5.571428571428571,6,11,5,133
309,10,0,30,1,38,8,0,0,6,40,3,0,30,0,0,20,18,0,0,3,11,17,0,13,1,25,5,0,1,1,5.683098591549296,2,9,26,142
310,12,2,32,0,39,22,0,0,10,53,23,2,21,0,0,21,14,0,0,1,11,15,9,6,5,14,8,2,1,3,5.585106382978723,5,33,17,188
311,10,2,33,1,53,22,4,0,7,88,13,1,34,0,0,34,29,1,0,1,14,16,2,14,20,29,24,0,3,4,6.036496350364963,5,18,25,274
312,18,0,23,0,44,19,6,0,9,49,14,0,49,0,0,43,15,0,0,2,19,25,7,13,1,30,12,2,2,3,5.841004184100418,5,25,18,239
313,25,6,46,0,78,28,2,1,6,101,53,1,53,0,0,30,40,2,0,4,16,23,12,11,10,33,11,4,0,3,6.235616438356164,5,58,33,365
314,7,1,42,3,44,12,0,0,9,54,9,0,26,0,0,35,21,0,0,2,9,20,6,9,1,20,21,1,1,3,5.306878306878307,2,16,27,189
315,14,3,18,1,40,18,2,0,10,48,5,0,24,0,0,29,8,0,1,2,12,26,0,11,2,16,9,0,4,1,5.4969325153374236,3,9,18,163
316,14,4,38,0,48,18,1,0,8,78,9,1,40,0,0,34,13,0,0,4,19,33,1,5,7,14,14,3,3,1,6.004149377593361,3,10,24,241
317,20,1,48,0,66,26,1,0,15,79,22,0,38,0,0,69,17,2,0,4,19,40,8,16,3,31,12,1,1,6,5.733333333333333,4,18,33,285
318,19,0,26,1,40,19,3,2,6,55,28,0,26,0,0,34,10,2,0,3,4,17,11,9,4,17,6,1,6,5,5.61,7,29,20,200
319,8,1,30,0,26,18,12,1,2,44,17,0,33,0,0,4,10,1,0,4,2,6,0,15,3,13,11,1,1,4,6.2023809523809526,4,11,27,168
320,9,3,15,0,28,8,0,0,8,36,13,1,16,0,0,22,7,0,0,1,10,19,1,7,0,17,5,0,0,7,5.605839416058394,0,17,17,137
321,20,3,27,2,49,22,1,0,13,47,16,0,50,0,0,32,27,2,0,2,14,28,6,7,2,20,10,4,0,4,6.362445414847161,1,14,20,229
322,17,6,55,2,48,34,1,1,12,94,19,2,32,0,0,30,24,0,2,1,31,35,5,9,9,13,18,3,4,3,6.387543252595155,8,30,32,289
323,17,0,39,1,55,31,0,1,7,70,30,0,42,0,0,25,14,1,0,2,13,20,11,8,5,14,16,2,1,4,6.392307692307693,2,26,29,260
324,5,3,32,0,18,27,0,3,3,55,13,0,25,0,0,11,10,2,1,0,12,10,1,1,2,14,13,0,0,0,6.429447852760736,0,18,25,163
325,17,0,35,1,61,15,1,0,20,79,16,0,43,0,0,40,28,1,0,6,22,42,2,11,3,27,9,1,0,9,5.771217712177122,4,11,38,271
326,9,1,22,5,32,3,0,2,5,42,10,0,25,0,0,24,9,0,0,1,4,12,1,2,1,22,4,0,2,0,5.264,1,15,14,125
327,18,3,28,1,34,19,2,4,10,38,9,1,30,0,0,14,21,1,0,1,10,19,0,10,1,12,1,0,0,3,5.795180722891566,1,7,20,166
328,10,1,30,1,30,14,3,0,8,51,10,0,15,0,0,29,15,0,0,2,9,22,13,7,3,14,2,2,0,0,5.75,0,10,25,176
329,17,3,61,3,60,24,2,0,6,95,17,0,27,0,0,27,14,1,0,0,5,13,3,13,5,16,16,3,2,2,5.7368421052631575,3,16,28,247
330,34,2,25,0,59,12,1,2,18,64,7,0,43,0,0,48,22,1,0,7,9,30,1,18,3,20,5,2,2,2,5.432,2,10,27,250
331,17,0,18,0,35,23,4,0,7,43,16,1,44,0,0,33,32,2,1,0,18,20,3,12,2,28,7,3,1,3,5.646017699115045,3,21,25,226
332,12,0,42,0,59,14,2,1,12,97,16,0,35,0,0,50,31,1,0,1,28,30,4,9,7,33,14,2,3,2,5.420529801324503,3,37,34,302
333,8,0,10,0,27,7,0,0,4,17,7,0,24,0,0,16,6,0,1,1,5,9,0,3,1,13,2,0,0,0,5.836956521739131,0,2,11,92
334,26,0,34,2,24,29,0,0,5,60,8,0,41,0,0,15,11,1,0,3,19,25,1,11,1,18,14,0,4,1,5.96078431372549,3,26,25,204
335,14,2,22,3,38,6,1,2,5,47,11,1,26,0,0,18,18,0,0,0,10,13,0,5,3,18,5,1,1,0,5.238095238095238,1,22,13,147
336,9,3,30,0,34,11,1,2,12,55,19,0,15,0,1,29,17,1,0,2,14,21,6,1,2,13,7,1,3,4,5.142857142857143,5,34,21,182
337,23,4,43,0,51,14,0,1,2,62,56,0,30,0,0,32,21,1,0,5,16,23,8,29,5,17,6,1,6,5,5.507352941176471,8,41,26,272
338,20,1,40,0,49,18,2,1,14,79,9,0,39,0,3,28,32,1,0,0,14,25,4,10,7,13,12,2,0,2,5.498098859315589,1,49,26,263
339,15,0,21,0,46,9,1,0,3,49,9,0,41,0,0,28,12,0,0,0,27,27,1,5,2,27,7,1,0,2,5.497005988023952,2,15,8,167
340,18,2,31,0,61,28,0,0,14,84,26,2,55,0,0,49,24,3,1,5,16,35,8,8,4,30,7,0,7,3,5.920382165605096,7,27,33,314
341,19,4,48,1,74,35,5,0,18,89,27,0,47,0,0,52,36,2,0,5,22,40,4,12,14,27,12,4,3,5,5.678260869565217,5,23,40,345
342,15,0,23,0,33,13,0,0,8,41,5,0,44,0,0,17,10,1,0,0,16,27,1,0,1,12,8,2,1,4,6.050279329608938,2,12,20,179
343,5,1,30,0,42,11,1,0,7,45,25,0,32,0,0,19,14,0,0,0,16,22,7,6,3,11,7,3,1,2,6.288770053475936,2,25,17,187
344,22,0,45,0,58,33,1,1,7,92,54,0,41,0,0,43,29,3,0,0,14,18,29,12,21,24,7,1,3,3,5.549707602339181,4,62,31,342
345,10,2,17,1,28,15,1,0,6,34,15,0,25,0,0,35,12,1,1,0,16,19,0,1,0,34,6,2,1,2,4.91907514450867,3,24,27,173
346,17,1,26,0,43,11,0,2,9,50,9,0,24,0,0,34,24,1,0,2,17,24,0,9,2,14,5,0,0,2,5.278409090909091,0,10,29,176
347,21,0,40,0,55,31,2,0,20,62,14,0,61,0,2,45,36,2,1,0,18,38,4,14,1,32,8,1,1,4,5.833922261484099,4,19,28,283
348,10,2,22,1,26,13,0,1,3,37,12,0,22,0,0,15,10,0,0,2,9,12,0,2,1,20,2,0,4,0,5.354330708661418,4,11,17,127
349,19,5,38,0,49,18,0,0,3,99,12,1,25,0,0,51,20,0,0,6,9,14,9,8,5,32,13,2,3,5,5.059288537549407,3,32,28,253
350,12,5,49,0,49,16,6,1,11,75,18,0,16,0,0,26,24,4,1,2,9,23,4,16,1,20,8,3,3,3,5.459227467811159,4,34,24,233
351,8,0,8,0,20,2,1,0,5,20,4,0,11,0,0,13,1,0,0,0,8,15,0,2,2,10,0,1,0,0,5.253731343283582,0,8,3,67
352,15,0,37,0,46,17,5,1,6,76,21,0,23,0,0,40,12,0,0,3,11,22,7,6,5,27,7,2,1,5,5.53781512605042,1,31,24,238
